game_id,home_team,away_team,home_goals,away_goals,home_xg,away_xg,toi,home_shots,away_shots,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_win,home_games,home_wins,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_win_rate,home_first_xg,home_first_toi,home_first_eff,home_second_xg,home_second_toi,home_second_eff,home_offensive_disparity,away_games,away_wins,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_win_rate,away_first_xg,away_first_toi,away_first_eff,away_second_xg,away_second_toi,away_second_eff,away_offensive_disparity
game_1164,india,switzerland,5,0,2.716,1.5854,3600.02,31,18,6,0,4,5,1,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_1165,ethiopia,guatemala,4,6,3.4528,3.6351999999999998,3600.0,37,33,3,9,5,8,0,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_1166,netherlands,kazakhstan,4,3,3.7712000000000003,2.7457,4387.64,32,25,7,5,7,6,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_1167,china,panama,2,1,3.3895,2.8231,3600.0099999999998,29,22,4,2,3,6,1,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_1168,iceland,france,4,0,3.4578,3.1283,3600.0,28,26,7,0,9,4,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_1169,philippines,usa,0,6,2.7680000000000002,2.3726,3599.99,28,23,0,9,4,3,0,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_117,panama,mongolia,4,2,3.0484,2.3748,3600.01,25,25,5,4,5,6,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_1170,brazil,vietnam,7,0,3.6633,1.2838,3599.98,26,17,13,0,4,5,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_1171,canada,peru,5,3,3.2756,3.2581,3600.0099999999998,27,31,6,5,5,9,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
game_1172,panama,guatemala,3,2,3.8168,2.2099,3650.4,39,24,6,3,2,6,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_1173,uae,south_korea,3,4,3.2647000000000004,3.1823,4642.82,28,38,4,5,3,8,0,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11
game_1174,peru,morocco,3,4,2.3283,2.8256,3955.0099999999998,28,31,6,8,6,4,0,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_1175,switzerland,thailand,1,4,1.3855,4.3579,3599.99,18,38,2,6,5,3,0,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_1176,mongolia,saudi_arabia,2,1,1.8262,3.2551,3600.0,21,28,2,2,3,7,1,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_1177,ethiopia,usa,5,3,2.1894,2.3498,3599.9900000000002,20,22,7,6,4,3,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_1178,pakistan,rwanda,2,3,3.2155,2.4511000000000003,3599.97,24,18,1,6,8,8,0,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19
game_1179,china,iceland,0,1,3.2892,1.4912999999999998,3599.98,27,17,0,1,3,7,0,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_118,uk,canada,3,4,2.6863,3.8437,4058.98,23,32,5,7,6,1,0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01
game_1180,indonesia,serbia,3,2,2.6808,3.6146,3600.03,24,31,6,3,6,8,1,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11
game_1181,south_korea,canada,6,3,2.6339,2.8686000000000003,3600.02,26,26,10,3,7,4,1,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01
game_1182,germany,mexico,2,4,2.5494,2.6141,3600.0,20,21,4,2,5,9,0,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_1183,kazakhstan,oman,3,4,3.5334,3.2925,3600.0,30,27,6,4,4,8,0,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_1184,panama,uae,4,3,3.0124,1.7227999999999999,3599.97,26,17,6,6,3,5,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36
game_1185,france,netherlands,1,2,2.907,2.8339,3600.02,24,27,2,4,3,10,0,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_1186,singapore,guatemala,2,3,2.5205,2.9383,3902.75,26,25,3,3,9,5,0,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_1187,uk,new_zealand,2,4,3.3335,3.5099,3600.02,22,28,2,6,5,8,0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_1188,brazil,india,7,2,4.4638,2.1889,3600.0,33,29,12,2,6,7,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17
game_1189,vietnam,philippines,3,2,3.5345,1.8243,3599.99,27,16,3,3,7,10,1,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_119,kazakhstan,new_zealand,6,9,2.8767,3.0986000000000002,3600.0,26,30,12,11,4,7,0,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_1190,vietnam,india,2,3,3.9976000000000003,2.7079,3600.0,34,24,3,6,5,7,0,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17
game_1191,brazil,morocco,5,2,2.6833,1.8627,3600.02,24,23,9,3,3,5,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_1192,china,usa,5,1,3.9074,2.7102,3600.03,31,24,7,1,6,4,1,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_1193,iceland,guatemala,7,4,3.1444,2.9771,3600.0,36,28,10,6,8,6,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_1194,serbia,new_zealand,1,4,2.1085,3.1565,3599.99,19,31,1,7,8,5,0,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_1195,south_korea,pakistan,5,4,3.7972,3.5792,3600.02,29,29,8,7,12,14,1,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03
game_1196,saudi_arabia,mongolia,2,0,3.6502,1.5601,3599.9900000000002,29,20,2,0,1,7,1,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_1197,mexico,germany,2,3,2.5044,3.4337999999999997,3790.94,19,31,3,5,7,8,0,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_1198,rwanda,netherlands,5,1,2.9448,2.3952999999999998,3600.02,28,19,6,0,8,6,1,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_1199,uk,singapore,5,6,3.9566,5.7766,3714.37,33,42,8,10,9,3,0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26
game_12,philippines,south_korea,2,1,2.1502,3.8327999999999998,3600.01,19,34,2,1,10,8,1,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11
game_120,indonesia,netherlands,3,2,2.0773,2.092,3600.01,21,20,6,4,3,6,1,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_1200,panama,thailand,2,1,3.2182,2.8923,4024.07,27,21,3,2,7,8,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_1201,indonesia,switzerland,2,4,3.1342999999999996,2.2889999999999997,3600.0,29,25,2,5,5,12,0,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_1202,canada,france,2,1,2.9177999999999997,2.0549999999999997,3599.99,26,19,4,2,3,4,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_1203,philippines,oman,2,4,3.113,1.8054000000000001,3600.02,28,19,4,5,3,8,0,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_1204,peru,kazakhstan,1,2,2.0454,2.8929,3599.9900000000002,18,24,1,4,8,5,0,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_1205,uae,ethiopia,5,4,4.3243,1.8041,4053.1600000000003,36,20,9,6,3,10,1,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_1206,canada,thailand,3,1,2.6348000000000003,3.2997,3600.0,23,28,5,2,7,9,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_1207,germany,pakistan,5,6,3.8824000000000005,3.7237999999999998,3600.0,26,33,8,8,3,10,0,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03
game_1208,china,saudi_arabia,0,1,3.5344,3.6847,5996.81,32,38,0,2,8,9,0,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_1209,morocco,switzerland,7,1,3.3883,2.0261,3599.98,33,29,14,1,7,17,1,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_121,vietnam,germany,0,5,2.0944000000000003,3.7018999999999997,3599.98,19,28,0,10,7,2,0,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_1210,south_korea,new_zealand,1,2,3.2166,2.6258,3600.0,30,20,1,3,12,6,0,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_1211,peru,rwanda,4,0,3.3933999999999997,1.6512,3600.01,27,17,8,0,5,9,1,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19
game_1212,singapore,philippines,5,6,4.0756000000000006,3.1505,3939.39,38,26,5,10,11,8,0,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_1213,france,kazakhstan,1,4,2.6664000000000003,2.0064,3599.98,21,18,2,5,6,7,0,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_1214,ethiopia,india,3,2,2.567,3.4947,3600.02,22,37,6,4,7,6,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17
game_1215,guatemala,iceland,0,1,5.6666,3.5724,6206.57,52,40,0,2,14,16,0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_1216,oman,serbia,2,4,2.2016,2.7748,3600.0,18,25,4,7,8,6,0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11
game_1217,uk,usa,2,3,4.4415000000000004,3.7206,4290.21,35,28,3,4,8,9,0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_1218,brazil,indonesia,4,5,4.2709,2.603,3599.99,32,28,7,7,9,5,0,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96
game_1219,mongolia,netherlands,4,0,1.4301,1.9236,3599.99,18,19,7,0,2,3,1,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_122,thailand,usa,5,4,5.5778,2.3909,3599.9900000000002,36,26,7,7,5,12,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_1220,vietnam,uae,3,2,2.6991,2.0167,4196.0,24,17,6,4,7,8,1,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36
game_1221,mexico,panama,4,1,3.268,2.6377,3600.0,24,31,7,2,4,6,1,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_1222,morocco,usa,6,2,3.7708,2.2971,3599.98,34,24,7,4,7,10,1,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_1223,rwanda,china,2,7,2.3672,2.9383,3600.01,25,24,4,12,8,2,0,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05
game_1224,thailand,ethiopia,3,1,4.2104,2.3224,3600.0,32,24,4,2,6,10,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_1225,peru,oman,6,5,3.129,3.4051,3761.45,28,28,7,10,9,10,1,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_1226,pakistan,mongolia,3,0,4.644,1.8997,3599.99,36,22,6,0,6,6,1,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_1227,new_zealand,indonesia,4,1,2.9973,1.7406,3599.98,25,17,7,2,5,7,1,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96
game_1228,switzerland,singapore,0,1,2.0915,2.7674,3600.0,23,28,0,1,7,4,0,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26
game_1229,guatemala,serbia,2,3,3.0536,3.8689999999999998,4051.88,24,41,2,5,10,8,0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11
game_123,uae,brazil,3,2,3.6557999999999997,2.5517,4564.740000000001,34,25,5,3,3,14,1,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98
game_1230,mexico,canada,4,1,2.6092,2.004,3599.9900000000002,24,22,8,1,7,9,1,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01
game_1231,india,kazakhstan,2,3,2.4871,2.4838,3799.3199999999997,23,26,1,5,4,4,0,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_1232,vietnam,iceland,5,6,3.2425,3.5093,4588.43,30,28,7,8,6,9,0,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_1233,panama,germany,7,1,3.4805,2.0993,3600.02,30,19,13,1,5,6,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_1234,uk,france,4,2,3.3625,3.0771,3599.98,26,28,7,3,2,4,1,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_1235,netherlands,philippines,6,1,3.0529,1.1131,3600.01,24,15,7,2,1,10,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_1236,south_korea,brazil,2,4,3.2769999999999997,4.8575,3599.98,33,32,2,4,10,7,0,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98
game_1237,serbia,netherlands,5,2,4.0352,2.3436,3600.0,33,28,8,4,1,6,1,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_1238,indonesia,thailand,1,2,2.0231,5.8315,3600.01,19,41,1,3,4,7,0,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_1239,canada,ethiopia,4,3,3.8553,2.7435,5031.1,39,29,6,6,7,9,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_124,singapore,france,4,3,3.045,4.8053,3599.99,29,39,6,5,10,5,1,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_1240,saudi_arabia,mexico,4,3,2.3461,2.8565,3600.0099999999998,19,26,7,3,4,7,1,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_1241,oman,germany,0,2,3.4396,2.9611,3599.99,26,22,0,2,8,4,0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_1242,mongolia,uae,1,2,2.3952,2.5221,4817.55,31,27,2,4,4,3,0,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36
game_1243,brazil,peru,2,3,3.2284,2.9332,3686.34,28,35,3,3,6,6,0,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
